fichier,immat,stick,date,tirage,n,groupes,tandems,fuel_lbs,pilote_kg,paras_kg,masse_lbs,statut,sequence,mu_max,mu_max_largage,cg_in,mac,marge_dec,marge_largage,optimal,gap,boites,ecart_sortie,temps,warn
2026-07-28-4.pdf,C208B-A,4,2026-07-28 10:43,1,18,4,0,734.1,80.0,1462.0,9023.667323582089,ok,True,2.6991492639066257,2.6991492639066257,203.2278608069446,38.64135663696475,1.1221391930554034,0.022142291197553732,False,0.2827308278980885,7.360666666666666,32.0,12.33989953994751,
2026-07-28-4.pdf,C208B-A,4,2026-07-28 10:43,2,18,4,0,734.1,80.0,1462.0,9023.667323582089,ok (groupes non ordonnes),True,2.699838431924568,2.699838431924568,203.2257222689672,38.638135947239746,1.1242777310328051,0.0030114308349311614,False,0.38698860107812705,10.32533333333333,23.0,23.349140167236328,
2026-07-28-5.pdf,C208B-A,5,2026-07-28 11:14,0,19,6,0,630.5,80.0,1488.0,8977.754607761195,ok,True,0.9543180569286167,0.9543180569286167,203.79895851488558,39.501443546514444,0.5510414851144105,0.012557075698850895,False,0.3332439904648393,9.116666666666664,30.0,15.124498844146729,
2026-07-28-5.pdf,C208B-A,5,2026-07-28 11:14,1,19,6,0,630.5,80.0,1488.0,8977.754607761195,ok,True,1.0609411464080798,1.0609411464080798,203.79721579818658,39.498818973172575,0.5527842018134095,0.03403796425214978,False,0.3798755744090144,8.825999999999999,32.0,16.609253883361816,
2026-07-28-5.pdf,C208B-A,5,2026-07-28 11:14,2,19,6,0,630.5,80.0,1488.0,8977.754607761195,ok,True,1.042532202091016,1.042532202091016,203.5845428454012,39.178528381628304,0.7654571545988063,0.010474032679724132,False,0.24175059073132618,8.000666666666664,33.0,18.245789051055908,
2026-07-28-6.pdf,C208B-A,6,2026-07-28 11:41,0,17,6,0,526.9,80.0,1383.0,8642.394880895521,ok,True,3.7358949876554233,3.7358949876554233,203.7483835926908,39.42527649501627,0.6016164073091943,0.04585802469716782,False,0.3082366881385749,6.640666666666665,20.0,11.058598279953003,
2026-07-28-6.pdf,C208B-A,6,2026-07-28 11:41,1,17,6,0,526.9,80.0,1383.0,8642.394880895521,ok,True,3.7167499194834783,3.7167499194834783,203.60035608823136,39.20234350637254,0.7496439117686293,0.9075028360201429,False,0.33239042735450725,6.349999999999999,18.0,12.132392644882202,
2026-07-28-6.pdf,C208B-A,6,2026-07-28 11:41,2,17,6,0,526.9,80.0,1383.0,8642.394880895521,ok,True,3.727524497407853,3.727524497407853,203.6249086183561,39.23932020836763,0.7250913816438924,0.4898948480096692,False,0.34945113962104307,5.844666666666665,19.0,11.167279481887817,
2026-07-28-7.pdf,C208B-A,7,2026-07-28 12:08,0,19,6,0,423.3,80.0,1560.0,8929.194710447762,ok,True,2.1427449812038852,2.1427449812038852,203.31494255694003,38.7725038508133,1.0350574430599693,0.2177473899982374,False,0.26771969405907975,7.01133333333333,36.0,14.848455667495728,
2026-07-28-7.pdf,C208B-A,7,2026-07-28 12:08,1,19,6,0,423.3,80.0,1560.0,8929.194710447762,ok,True,2.957122096094535,2.957122096094535,203.8456421589271,39.571750239348034,0.5043578410729026,0.3854678924815289,False,0.26208894885885287,6.775333333333334,31.0,16.586682319641113,
2026-07-28-7.pdf,C208B-A,7,2026-07-28 12:08,2,19,6,0,423.3,80.0,1560.0,8929.194710447762,ok,True,2.9573239484297114,2.9573239484297114,203.46885922472003,39.00430606132536,0.8811407752799596,0.40147119289073885,False,0.3912940629772206,7.5166666666666675,37.0,12.8232581615448,
2026-07-28-8.pdf,C208B-A,8,2026-07-28 14:49,0,15,5,0,1219.2,100.0,1198.0,8970.993774925373,ok,True,0.9831646363911939,0.9831646363911939,203.7429624080467,39.41711206031132,0.6070375919532864,0.4416903684879685,False,0.07780441152326656,6.164666666666668,23.0,14.229800701141357,
2026-07-28-8.pdf,C208B-A,8,2026-07-28 14:49,1,15,5,0,1219.2,100.0,1198.0,8970.993774925373,ok,True,1.215305196385214,1.215305196385214,203.71698420362006,39.377988258463944,0.6330157963799365,0.6806346898787865,False,0.0868183193297275,6.602666666666668,21.0,14.556918382644653,
2026-07-28-8.pdf,C208B-A,8,2026-07-28 14:49,2,15,5,0,1219.2,100.0,1198.0,8970.993774925373,ok,True,0.8244583995755982,0.8244583995755982,203.7819785000655,39.4758712350384,0.5680214999345026,0.2820948198580595,False,0.13675751070822995,6.4173333333333344,24.0,12.337803840637207,
2026-07-28-9.pdf,C208B-A,9,2026-07-28 15:21,0,16,6,0,1115.5,100.0,1278.0,9043.466359999999,ok,True,2.6448848405217955,2.6448848405217955,203.84575402299896,39.57191870933579,0.5042459770010339,0.20400728836312965,False,0.4560795801119481,7.040666666666665,36.0,12.082231283187866,
2026-07-28-9.pdf,C208B-A,9,2026-07-28 15:21,1,16,6,0,1115.5,100.0,1278.0,9043.466359999999,ok,True,2.6458086714875457,2.6458086714875457,203.84647310678002,39.57300166683739,0.5035268932199699,0.18038899662900576,False,0.2120396337315029,5.979333333333331,19.0,11.361859560012817,
2026-07-28-9.pdf,C208B-A,9,2026-07-28 15:21,2,16,6,0,1115.5,100.0,1278.0,9043.466359999999,ok,True,2.6421341177598916,2.6421341177598916,203.84298217208578,39.56774423506896,0.5070178279142112,0.0178069334791644,False,0.4727767730311796,7.175333333333331,36.0,12.065881967544556,
2026-07-29-1pdf,C208B-A,1,2026-07-29 09:45,0,16,5,0,1132.1,100.0,1292.0,9090.93104,ECHEC MTOW : masse au decollage 9091 lbs > MTOW 9062 (depassement 13 kg),,,,,,,,,,,,0.0003962516784667969,groupes 7/6
2026-07-29-1pdf,C208B-A,1,2026-07-29 09:45,1,16,5,0,1132.1,100.0,1292.0,9090.93104,ECHEC MTOW : masse au decollage 9090 lbs > MTOW 9062 (depassement 13 kg),,,,,,,,,,,,0.0004208087921142578,groupes 7/6
2026-07-29-1pdf,C208B-A,1,2026-07-29 09:45,2,16,5,0,1132.1,100.0,1292.0,9090.93104,ECHEC MTOW : masse au decollage 9091 lbs > MTOW 9062 (depassement 13 kg),,,,,,,,,,,,0.0003924369812011719,groupes 7/6
2026-07-29-2.pdf,C208B-A,2,2026-07-29 10:30,0,17,5,0,1027.6,100.0,1363.0,9143.45906,ECHEC MTOW : masse au decollage 9143 lbs > MTOW 9062 (depassement 37 kg),,,,,,,,,,,,0.00041985511779785156,
2026-07-29-2.pdf,C208B-A,2,2026-07-29 10:30,1,17,5,0,1027.6,100.0,1363.0,9143.45906,ECHEC MTOW : masse au decollage 9144 lbs > MTOW 9062 (depassement 37 kg),,,,,,,,,,,,0.000385284423828125,
2026-07-29-2.pdf,C208B-A,2,2026-07-29 10:30,2,17,5,0,1027.6,100.0,1363.0,9143.45906,ECHEC MTOW : masse au decollage 9144 lbs > MTOW 9062 (depassement 37 kg),,,,,,,,,,,,0.00040650367736816406,
2026-07-29-3.pdf,C208B-A,3,2026-07-29 10:32,0,9,3,0,924.0,100.0,706.0,7591.13267522388,ok,True,6.614777968727325,6.614777968727325,203.8333839654724,39.553289104627105,0.5166160345276012,2.6673738600086097,True,0.009943927181068214,2.3579999999999974,17.0,7.246087074279785,groupes 5/4
2026-07-29-3.pdf,C208B-A,3,2026-07-29 10:32,1,9,3,0,924.0,100.0,706.0,7591.13267522388,ok,True,6.61562668217655,6.61562668217655,203.60046484466716,39.20250729618549,0.7495351553328362,3.257963404287551,True,0.009791950370419376,2.3579999999999974,17.0,7.575073719024658,groupes 5/4
2026-07-29-3.pdf,C208B-A,3,2026-07-29 10:32,2,9,3,0,924.0,100.0,706.0,7591.13267522388,ok,True,6.614709437658357,6.614709437658357,203.77107232505372,39.45944627267128,0.5789276749462715,2.5741860857801555,True,0.00910130008833044,2.3579999999999974,14.0,7.14989709854126,groupes 5/4
2026-07-29-4.pdf,C208B-A,4,2026-07-29 10:52,0,14,5,0,820.3,100.0,1139.0,8442.06746358209,ok,True,4.246400519583749,4.246400519583749,203.83981207546273,39.56296999316677,0.5101879245372629,2.2633282012834,False,0.19264531522787245,5.406666666666666,26.0,10.791935205459595,
2026-07-29-4.pdf,C208B-A,4,2026-07-29 10:52,1,14,5,0,820.3,100.0,1139.0,8442.06746358209,ok,True,4.283113155354952,4.283113155354952,203.607100064625,39.21250009732681,0.742899935374993,1.7379562077741753,False,0.17242022093932108,5.339333333333331,25.0,11.411121368408203,
2026-07-29-4.pdf,C208B-A,4,2026-07-29 10:52,2,14,5,0,820.3,100.0,1139.0,8442.06746358209,ok,True,4.2516057747213996,4.2516057747213996,203.72906782075856,39.39618647704603,0.6209321792414357,2.2856198970119124,False,0.17222263556494447,5.77733333333333,25.0,11.383239269256592,
2026-07-29-5.pdf,C208B-A,5,2026-07-29 11:17,0,16,5,0,716.7,100.0,1283.0,8655.992445074626,ok,True,3.683880087700824,3.683880087700824,203.51471917026612,39.07337224437669,0.8352808297338754,0.0020468004290421504,False,0.18839520358227838,4.5813333333333315,25.0,11.893437147140503,
2026-07-29-5.pdf,C208B-A,5,2026-07-29 11:17,1,16,5,0,716.7,100.0,1283.0,8655.992445074626,ok,True,3.704186145282019,3.704186145282019,203.78076156681422,39.47403850423829,0.5692384331857738,0.9700212812672078,False,0.20508860362865847,6.282666666666663,19.0,11.720881462097168,
2026-07-29-5.pdf,C208B-A,5,2026-07-29 11:17,2,16,5,0,716.7,100.0,1283.0,8655.992445074626,ok,True,3.693040923686314,3.693040923686314,203.56565815326846,39.15008758022359,0.784341846731536,0.12357313130812031,False,0.20913420945648778,5.406666666666668,28.0,12.635706663131714,
2026-07-29-6.pdf,C208B-A,6,2026-07-29 11:39,0,12,5,0,613.1,100.0,937.0,7789.441686268657,ok,True,6.064317332794325,6.064317332794325,203.72737411631618,39.393635717343656,0.6226258836838099,2.996822302014891,False,0.08817814483150886,2.037999999999997,18.0,10.845611810684204,groupes 8/6
2026-07-29-6.pdf,C208B-A,6,2026-07-29 11:39,1,12,5,0,613.1,100.0,937.0,7789.441686268657,ok,True,6.069583111099266,6.069583111099266,203.83112810067075,39.54989171787765,0.5188718993292412,3.3139996858044753,False,0.10156293321783874,2.358000000000002,22.0,10.409540891647339,groupes 8/6
2026-07-29-6.pdf,C208B-A,6,2026-07-29 11:39,2,12,5,0,613.1,100.0,937.0,7789.441686268657,ok,True,6.068521048331555,6.068521048331555,203.66658769428068,39.30208990102513,0.6834123057193153,3.5633583711847905,False,0.14097588960940613,2.037999999999997,20.0,10.628496885299683,groupes 8/6
2026-07-30-1.pdf,C208B-A,1,2026-07-30 14:28,0,18,7,0,696.7,88.0,1487.0,9059.375007462686,ok,True,1.819025169530431,1.819025169530431,203.73722583089062,39.408472636883474,0.6127741691093718,0.029482391926677565,False,0.39444558665859597,6.9899999999999975,34.0,14.89212417602539,
2026-07-30-1.pdf,C208B-A,1,2026-07-30 14:28,1,18,7,0,696.7,88.0,1487.0,9059.375007462686,ok,True,1.6196291094005226,1.6196291094005226,203.65749986316632,39.28840340838302,0.6925001368336723,0.08770377354437642,False,0.329395885291948,6.282666666666665,35.0,15.023518800735474,
2026-07-30-1.pdf,C208B-A,1,2026-07-30 14:28,2,18,7,0,696.7,88.0,1487.0,9059.375007462686,ok,True,2.1222906466634073,2.1222906466634073,203.81188391332023,39.5209095080124,0.5381160866797643,0.3126795398915476,False,0.33770323080601294,7.613333333333331,30.0,15.302939176559448,
2026-07-30-2.pdf,C208B-A,2,2026-07-30 14:53,0,15,6,0,592.2,88.0,1240.0,8410.09655402985,ok,True,4.34724200747095,4.34724200747095,203.81258394674992,39.5219637752258,0.5374160532500696,1.4965046217716917,False,0.1954254782572785,5.0866666666666625,25.0,11.77763295173645,
2026-07-30-2.pdf,C208B-A,2,2026-07-30 14:53,1,15,6,0,592.2,88.0,1240.0,8410.09655402985,ok,True,4.356015051524323,4.356015051524323,203.75981537990705,39.4424930420287,0.5901846200929413,2.238761221919674,False,0.1849768433925904,5.086666666666663,24.0,11.451363325119019,
2026-07-30-2.pdf,C208B-A,2,2026-07-30 14:53,2,15,6,0,592.2,88.0,1240.0,8410.09655402985,ok,True,4.359677605253764,4.359677605253764,203.82549923010882,39.541414503175936,0.5245007698911763,2.332862097725325,False,0.2166847748996864,5.457333333333329,24.0,10.682347774505615,
2026-07-30-3.pdf,C208B-A,3,2026-07-30 15:15,0,15,5,0,487.7,88.0,1283.0,8400.513124477611,ok,True,4.397971186488161,4.397971186488161,203.82828760585687,39.545613864242284,0.5217123941431225,2.0505585184453423,False,0.210350545728782,4.008666666666667,22.0,11.382371425628662,
2026-07-30-3.pdf,C208B-A,3,2026-07-30 15:15,1,15,5,0,487.7,88.0,1283.0,8400.513124477611,ok,True,4.394107138728342,4.394107138728342,203.81436329753208,39.52464352037965,0.5356367024679116,2.475033189837376,False,0.21263677655839988,3.1833333333333327,24.0,11.390111923217773,
2026-07-30-3.pdf,C208B-A,3,2026-07-30 15:15,2,15,5,0,487.7,88.0,1283.0,8400.513124477611,ok,True,4.390293551277886,4.390293551277886,203.74921761422732,39.42653255154717,0.6007823857726748,2.8343051878036647,False,0.16166265110509517,3.8739999999999997,27.0,10.925164699554443,
2026-07-30-4.pdf,C208B-A,4,2026-07-30 15:37,0,14,6,0,384.0,88.0,1110.0,7915.403416716417,ok,True,5.715844455432542,5.715844455432542,203.83921764964265,39.562074773558216,0.5107823503573456,2.379094145123588,False,0.20344327839789472,5.154000000000001,25.0,11.354114532470703,
2026-07-30-4.pdf,C208B-A,4,2026-07-30 15:37,1,14,6,0,384.0,88.0,1110.0,7915.403416716417,ok,True,5.723507271269812,5.723507271269812,203.83423304572077,39.554567839940916,0.5157669542792291,2.5164143624419353,False,0.23431111462170173,5.8279999999999985,24.0,11.248474597930908,
2026-07-30-4.pdf,C208B-A,4,2026-07-30 15:37,2,14,6,0,384.0,88.0,1110.0,7915.403416716417,ok,True,5.718182611773727,5.718182611773727,203.04020807786728,38.35874710522181,1.3097919221327174,3.259336709608448,False,0.2402696293662341,4.766666666666663,27.0,10.983564853668213,
2026-07-30-5.pdf,C208B-A,5,2026-07-30 17:11,0,18,6,0,609.6,88.0,1451.0,8892.608687462685,ok,True,2.9617262787608896,2.9617262787608896,203.8373123678031,39.559205373197436,0.5126876321969007,0.037196427628373385,False,0.3041404900165462,8.118666666666664,32.0,16.12195110321045,
2026-07-30-5.pdf,C208B-A,5,2026-07-30 17:11,1,18,6,0,609.6,88.0,1451.0,8892.608687462685,ok,True,2.3749781034900264,2.3749781034900264,203.83933742835237,39.562255163181284,0.5106625716476287,0.006311340211965444,False,0.47472235462576773,9.218,43.0,12.8787362575531,
2026-07-30-5.pdf,C208B-A,5,2026-07-30 17:11,2,18,6,0,609.6,88.0,1451.0,8892.608687462685,ok,True,3.041797202150363,3.041797202150363,203.74471352372856,39.41974928272375,0.6052864762714307,0.020604537478931206,False,0.29041423495485164,6.602666666666668,28.0,12.930193424224854,
2026-07-30-6.pdf,C208B-A,6,2026-07-30 17:34,0,17,7,0,505.1,88.0,1481.0,8854.60997402985,ok,True,3.13701546386671,3.13701546386671,203.76642340818083,39.4524448918386,0.5835765918191669,0.2462877121191127,False,0.12764568181348604,4.699333333333335,15.0,11.582072019577026,
2026-07-30-6.pdf,C208B-A,6,2026-07-30 17:34,1,17,7,0,505.1,88.0,1481.0,8854.60997402985,ok,True,3.1450165897709366,3.1450165897709366,203.82225688082613,39.536531447027315,0.5277431191738629,0.0684496501386036,False,0.1784732363248361,4.514,17.0,11.399559020996094,
2026-07-30-6.pdf,C208B-A,6,2026-07-30 17:34,2,17,7,0,505.1,88.0,1481.0,8854.60997402985,ok,True,3.1503827739815473,3.1503827739815473,203.82173251538845,39.53574174004285,0.5282674846115469,0.09241122680973035,False,0.12391582147878367,4.699333333333335,15.0,12.596231698989868,
2026-07-30-7.pdf,C208B-A,7,2026-07-30 18:01,0,19,6,0,400.6,88.0,1586.0,8981.154775522387,ok,True,2.324304299652893,2.324304299652893,202.6910546542594,37.83291363593284,1.658945345740591,0.04767862837198322,False,0.2644365393850479,8.022,39.0,17.805620193481445,
2026-07-30-7.pdf,C208B-A,7,2026-07-30 18:01,1,19,6,0,400.6,88.0,1586.0,8981.154775522387,ok,True,1.5441829035828536,1.5441829035828536,203.69937665309155,39.35147086308969,0.6506233469084464,0.007612205885834555,False,0.20529709701279567,6.000666666666668,37.0,17.8899028301239,
2026-07-30-7.pdf,C208B-A,7,2026-07-30 18:01,2,19,6,0,400.6,88.0,1586.0,8981.154775522387,ok,True,2.805159119559736,2.805159119559736,203.7043635040012,39.35898118072472,0.6456364959987866,0.04708425240139036,False,0.2633567613620139,7.360666666666666,39.0,13.981474161148071,
