fichier,immat,stick,date,tirage,n,groupes,tandems,fuel_lbs,pilote_kg,paras_kg,masse_lbs,statut,sequence,mu_max,mu_max_largage,cg_in,mac,marge_dec,marge_largage,optimal,gap,boites,ecart_sortie,temps,warn
2026-07-04-8.pdf,C208B-B,8,2026-07-04 11:18,,15,5,0,664.5,88.0,1193.0,8474.700309552238,ok,True,3.025662891180551,3.025662891180551,203.21461547797824,38.621408852376874,1.1353845220217522,1.2369829132732377,False,0.15248183960858971,4.193999999999999,12.0,13.634822607040405,
2026-07-04-9.pdf,C208B-B,9,2026-07-04 11:40,,18,6,0,679.2,88.0,1490.0,9144.227673432835,ECHEC MTOW : masse au decollage 9144 lbs > MTOW 9062 (depassement 37 kg),,,,,,,,,,,,0.0003566741943359375,
2026-07-05-1.pdf,C208B-B,1,2026-07-05 09:21,,16,6,0,870.8,60.0,1321.0,8901.383205074626,ok,True,2.1065642628294734,2.1065642628294734,203.68333927746585,39.3273181889546,0.6666607225341465,0.5446694956932276,False,0.17942004690807173,4.901333333333333,26.0,20.060553073883057,
2026-07-05-10.pdf,C208B-B,10,2026-07-05 15:25,,16,4,0,837.8,88.0,1306.0,8897.53580238806,ok,True,1.7003226207564117,1.7003226207564117,203.53587490948038,39.10523329741022,0.8141250905196102,0.8182777398587859,False,0.39537450857821527,6.788000000000003,35.0,19.201706886291504,
2026-07-05-11.pdf,C208B-B,11,2026-07-05 15:41,,9,4,0,734.1,88.0,739.0,7543.364023582089,ok,True,4.221433592604534,4.221433592604534,203.12392119237904,38.484821072860015,1.2260788076209508,3.6874673278901753,True,0.009902018133175141,3.2339999999999987,13.0,8.372404336929321,
2026-07-05-12.pdf,C208B-B,12,2026-07-05 17:02,,18,5,0,630.5,88.0,1505.0,9128.870107761195,ECHEC MTOW : masse au decollage 9129 lbs > MTOW 9062 (depassement 30 kg),,,,,,,,,,,,0.0003845691680908203,
2026-07-05-2.pdf,C208B-B,2,2026-07-05 09:45,,15,5,0,767.2,60.0,1211.0,8555.722766268656,ok,True,3.380660131451819,3.380660131451819,203.75602658816786,39.43678703037328,0.5939734118321383,0.5123838520451045,False,0.1367607347969852,3.8739999999999997,15.0,14.290531873703003,
2026-07-05-3.pdf,C208B-B,3,2026-07-05 10:10,,17,5,0,663.6,60.0,1397.0,8861.82686238806,ok,True,3.1247913767488846,3.1247913767488846,203.79322691442312,39.49281161810711,0.5567730855768787,0.5672247488187452,False,0.42399140352998965,4.699333333333332,28.0,11.732289791107178,
2026-07-05-4.pdf,C208B-B,4,2026-07-05 10:35,,10,3,0,560.0,60.0,833.0,7515.083868955224,ok,True,6.265570316126081,6.265570316126081,203.80412382199438,39.50922262348552,0.5458761780056136,2.7533568236729025,True,0.009897956378574995,2.290666666666666,16.0,7.007529973983765,
2026-07-05-5.pdf,C208B-B,5,2026-07-05 10:57,,18,7,0,456.4,60.0,1469.0,8813.452039701491,ok,True,1.7137759230616454,1.7137759230616454,203.83579717937994,39.5569234629216,0.5142028206200564,0.5081816780390795,False,0.4182243810194223,8.236666666666668,41.0,15.747507572174072,
2026-07-05-6.pdf,C208B-B,6,2026-07-05 11:16,,15,4,0,352.7,60.0,1228.7,8180.057973104478,ok,True,4.555733637292038,4.555733637292038,203.7978346465487,39.499750973717916,0.5521653534513007,1.9551420256437382,False,0.21484553805239656,3.368666666666667,19.0,14.351037979125977,
2026-07-05-7.pdf,C208B-B,7,2026-07-05 12:06,,17,5,0,1027.4,60.0,1403.0,9239.25906,ECHEC MTOW : masse au decollage 9239 lbs > MTOW 9062 (depassement 80 kg),,,,,,,,,,,,0.000213623046875,
2026-07-05-8.pdf,C208B-B,8,2026-07-05 14:34,,16,4,0,1045.0,88.0,1312.0,9117.870985074625,ECHEC MTOW : masse au decollage 9118 lbs > MTOW 9062 (depassement 25 kg),,,,,,,,,,,,0.00021147727966308594,
2026-07-05-9.pdf,C208B-B,9,2026-07-05 14:55,,16,3,0,941.4,88.0,1384.0,9172.651386268657,ECHEC MTOW : masse au decollage 9173 lbs > MTOW 9062 (depassement 50 kg),,,,,,,,,,,,0.0002079010009765625,
2026-07-10-1.pdf,C208B-A,1,2026-07-10 09:54,,11,4,0,1027.4,88.0,898.0,8091.655319999999,ok,True,4.827990661667314,4.827990661667314,203.42454008562723,38.93756036992053,0.925459914372766,2.7394785389951437,False,0.11562866373470176,3.5539999999999967,20.0,11.571733713150024,
2026-07-10-2.pdf,C208B-A,2,2026-07-10 10:15,,6,3,0,923.7,88.0,483.0,7072.751452835821,ok,True,6.808836544768187,6.808836544768187,203.42889590785984,38.94412034316241,0.9211040921401548,3.658213863707232,True,0.009679147661674416,2.0379999999999976,7.0,1.7665739059448242,
2026-07-10-3.pdf,C208B-A,3,2026-07-10 10:36,,10,4,0,820.1,88.0,876.0,7835.593978507462,ok,True,5.275991019697381,5.275991019697381,203.68486736976976,39.32961953278579,0.6651326302302323,2.373079697699211,True,0.009856365536494887,3.2339999999999964,18.0,11.145160675048828,
2026-07-10-4.pdf,C208B-A,4,2026-07-10 11:07,,7,3,0,716.5,88.0,544.0,7000.125810149253,ok,True,7.098985014045695,7.098985014045695,203.52887412519783,39.0946899475871,0.8211258748021635,3.1911459882616384,True,0.009062365946720354,3.0486666666666657,11.0,5.834728956222534,
